AccountDate,OrganizationName,DepartmentGroupName,ScenarioName,AccountCode,Amount,Date
2011-08-29,Southeast Division,Corporate,Budget,6830,40,00:00.0
2011-08-29,Southeast Division,Corporate,Budget,6850,40,00:00.0
2011-08-29,Southeast Division,Corporate,Budget,6860,40,00:00.0
2011-08-29,Southeast Division,Corporate,Budget,6860,40,00:00.0
2011-08-29,Southwest Division,Corporate,Actual,6830,40,00:00.0
2011-09-29,Northeast Division,Corporate,Budget,6220,40,00:00.0
2011-09-29,Northeast Division,Corporate,Budget,6700,40,00:00.0
2011-09-29,Northeast Division,Corporate,Budget,6830,40,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6830,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6230,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6830,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6850,40,00:00.0
2011-09-29,Southeast Division,Corporate,Budget,6860,40,00:00.0
2011-10-29,Northeast Division,Corporate,Budget,6220,40,00:00.0
2011-10-29,Northeast Division,Corporate,Budget,6700,40,00:00.0
2011-10-29,Northeast Division,Corporate,Budget,6830,40,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6300,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6230,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6830,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6850,40,00:00.0
2011-10-29,Southeast Division,Corporate,Budget,6860,40,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,6220,40,00:00.0
2011-11-29,Northeast Division,Corporate,Budget,6220,40,00:00.0
2011-11-29,Northeast Division,Corporate,Budget,6700,40,00:00.0
2011-11-29,Northeast Division,Corporate,Budget,6830,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6230,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6300,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6830,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6850,40,00:00.0
2011-11-29,Southeast Division,Corporate,Budget,6860,40,00:00.0
2012-02-29,Northwest Division,Corporate,Actual,6830,40,00:00.0
2012-03-30,Northeast Division,Corporate,Actual,8500,40,00:00.0
2012-05-30,Northeast Division,Corporate,Actual,8000,40,00:00.0
2012-07-31,Northeast Division,Corporate,Actual,6860,40,00:00.0
2012-09-28,Central Division,Corporate,Actual,6240,40,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,6240,40,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6860,40,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6230,40,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6300,40,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6860,40,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6300,40,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6840,40,00:00.0
2012-12-28,Australia,Corporate,Actual,6240,39.85,00:00.0
2013-02-28,Australia,Corporate,Actual,6240,39.85,00:00.0
2013-05-30,Australia,Corporate,Actual,6830,39.85,00:00.0
2013-07-31,Australia,Corporate,Actual,6830,39.85,00:00.0
2011-12-29,Germany,Corporate,Actual,6610,39.06,00:00.0
2011-12-29,Germany,Corporate,Actual,6820,39.06,00:00.0
2011-12-29,Germany,Corporate,Actual,8000,39.06,00:00.0
2012-01-29,France,Corporate,Actual,6220,39.06,00:00.0
2012-01-29,Germany,Corporate,Actual,6500,39.06,00:00.0
2012-02-29,France,Corporate,Actual,6860,39.06,00:00.0
2012-02-29,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-02-29,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-03-30,France,Corporate,Actual,6230,39.06,00:00.0
2012-03-30,Germany,Corporate,Actual,6210,39.06,00:00.0
2012-03-30,Germany,Corporate,Actual,6500,39.06,00:00.0
2012-04-30,France,Corporate,Actual,6860,39.06,00:00.0
2012-04-30,Germany,Corporate,Actual,6610,39.06,00:00.0
2012-04-30,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-05-30,Germany,Corporate,Actual,6500,39.06,00:00.0
2012-05-30,Germany,Corporate,Actual,6500,39.06,00:00.0
2012-06-30,France,Corporate,Actual,6300,39.06,00:00.0
2012-06-30,France,Corporate,Actual,6860,39.06,00:00.0
2012-07-31,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-08-28,France,Corporate,Actual,6850,39.06,00:00.0
2012-08-28,France,Corporate,Actual,8500,39.06,00:00.0
2012-08-28,Germany,Corporate,Actual,8000,39.06,00:00.0
2012-09-28,France,Corporate,Actual,6850,39.06,00:00.0
2012-09-28,France,Corporate,Actual,8500,39.06,00:00.0
2012-09-28,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-10-28,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-11-28,France,Corporate,Actual,6200,39.06,00:00.0
2012-11-28,Germany,Corporate,Actual,6200,39.06,00:00.0
2012-11-28,Germany,Corporate,Actual,6920,39.06,00:00.0
2012-12-28,France,Corporate,Actual,6850,39.06,00:00.0
2012-12-28,Germany,Corporate,Actual,6200,39.06,00:00.0
2013-01-28,France,Corporate,Actual,6300,39.06,00:00.0
2013-01-28,Germany,Corporate,Actual,6830,39.06,00:00.0
2013-02-28,France,Corporate,Actual,6400,39.06,00:00.0
2013-03-30,France,Corporate,Actual,6300,39.06,00:00.0
2013-05-30,France,Corporate,Actual,8000,39.06,00:00.0
2013-06-30,Germany,Corporate,Actual,6400,39.06,00:00.0
2013-08-29,Germany,Corporate,Actual,6830,39.06,00:00.0
2013-09-29,France,Corporate,Actual,6850,39.06,00:00.0
2013-09-29,Germany,Corporate,Actual,6300,39.06,00:00.0
2013-10-29,France,Corporate,Actual,6240,39.06,00:00.0
2013-10-29,Germany,Corporate,Actual,8030,39.06,00:00.0
2013-11-29,France,Corporate,Actual,6300,39.06,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6700,39,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6300,39,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6860,39,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6300,39,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6300,39,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,6830,39,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6230,39,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6830,39,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6830,39,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,6230,39,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,6830,39,00:00.0
2011-07-01,Northeast Division,Corporate,Actual,6300,39,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6840,39,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,8500,39,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,6300,39,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,6300,39,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6830,39,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6850,39,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,6830,39,00:00.0
2011-11-29,Central Division,Corporate,Actual,6240,39,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6230,39,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6240,39,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6610,39,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,8000,39,00:00.0
2012-03-30,Northwest Division,Corporate,Actual,6240,39,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6850,39,00:00.0
2012-04-30,Central Division,Corporate,Actual,6240,39,00:00.0
2012-04-30,Northwest Division,Corporate,Actual,6830,39,00:00.0
2012-05-30,Northwest Division,Corporate,Actual,6830,39,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6300,39,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6840,39,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,8500,39,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6850,39,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6300,39,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6300,39,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6850,39,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,6400,39,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6210,39,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6610,39,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6300,39,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6850,39,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6830,39,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6300,39,00:00.0
2013-04-30,Northeast Division,Corporate,Actual,6300,39,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6230,39,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6300,39,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6840,39,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6850,39,00:00.0
2013-10-29,Southeast Division,Corporate,Actual,6840,39,00:00.0
2010-12-29,Canadian Division,Corporate,Actual,6830,38.96,00:00.0
2011-03-31,Canadian Division,Corporate,Actual,6300,38.96,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,6300,38.96,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,6830,38.96,00:00.0
2011-08-01,Canadian Division,Corporate,Actual,6830,38.96,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,6300,38.96,00:00.0
2011-11-29,Canadian Division,Corporate,Actual,6240,38.96,00:00.0
2011-12-29,Canadian Division,Corporate,Actual,6830,38.96,00:00.0
2012-01-29,Canadian Division,Corporate,Actual,6240,38.96,00:00.0
2012-04-30,Canadian Division,Corporate,Actual,6830,38.96,00:00.0
2013-01-28,Canadian Division,Corporate,Actual,6240,38.96,00:00.0
2013-06-30,Australia,Corporate,Actual,6830,38.09,00:00.0
2013-11-29,Australia,Corporate,Actual,6240,38.09,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6220,38,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6240,38,00:00.0
2010-12-29,Northwest Division,Corporate,Actual,6240,38,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6830,38,00:00.0
2011-01-29,Central Division,Corporate,Actual,6830,38,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6850,38,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6230,38,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6230,38,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,8000,38,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,8500,38,00:00.0
2011-03-31,Northeast Division,Corporate,Actual,6830,38,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6240,38,00:00.0
2011-05-31,Northwest Division,Corporate,Actual,6830,38,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6830,38,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,8500,38,00:00.0
2011-09-29,Northwest Division,Corporate,Actual,6830,38,00:00.0
2011-10-29,Central Division,Corporate,Actual,6240,38,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,6860,38,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,8500,38,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,6850,38,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,8000,38,00:00.0
2012-04-30,Central Division,Corporate,Actual,6830,38,00:00.0
2012-05-30,Central Division,Corporate,Actual,6830,38,00:00.0
2012-05-30,Northwest Division,Corporate,Actual,6240,38,00:00.0
2012-06-30,Central Division,Corporate,Actual,6830,38,00:00.0
2012-09-28,Central Division,Corporate,Actual,6830,38,00:00.0
2012-09-28,Southeast Division,Corporate,Actual,6230,38,00:00.0
2012-11-28,Southeast Division,Corporate,Actual,6230,38,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6860,38,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6840,38,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6830,38,00:00.0
2013-08-29,Central Division,Corporate,Actual,4140,38,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6830,38,00:00.0
2012-01-29,Germany,Corporate,Actual,6610,37.99,00:00.0
2012-02-29,France,Corporate,Actual,6200,37.99,00:00.0
2012-02-29,France,Corporate,Actual,6220,37.99,00:00.0
2012-02-29,Germany,Corporate,Actual,6620,37.99,00:00.0
2012-02-29,Germany,Corporate,Actual,6620,37.99,00:00.0
2012-02-29,Germany,Corporate,Actual,8000,37.99,00:00.0
2012-03-30,France,Corporate,Actual,6700,37.99,00:00.0
2012-03-30,France,Corporate,Actual,6820,37.99,00:00.0
2012-04-30,France,Corporate,Actual,6230,37.99,00:00.0
2012-04-30,France,Corporate,Actual,6840,37.99,00:00.0
2012-04-30,France,Corporate,Actual,6840,37.99,00:00.0
2012-04-30,Germany,Corporate,Actual,6620,37.99,00:00.0
2012-05-30,France,Corporate,Actual,6820,37.99,00:00.0
2012-05-30,France,Corporate,Actual,8010,37.99,00:00.0
2012-06-30,France,Corporate,Actual,6220,37.99,00:00.0
2012-06-30,France,Corporate,Actual,6220,37.99,00:00.0
2012-07-31,France,Corporate,Actual,8030,37.99,00:00.0
2012-07-31,Germany,Corporate,Actual,6820,37.99,00:00.0
2012-09-28,France,Corporate,Actual,6820,37.99,00:00.0
2012-10-28,France,Corporate,Actual,6200,37.99,00:00.0
2012-10-28,France,Corporate,Actual,6700,37.99,00:00.0
2012-12-28,France,Corporate,Actual,6860,37.99,00:00.0
2012-12-28,France,Corporate,Actual,6920,37.99,00:00.0
2013-01-28,France,Corporate,Actual,6830,37.99,00:00.0
2013-01-28,Germany,Corporate,Actual,6400,37.99,00:00.0
2013-02-28,France,Corporate,Actual,6240,37.99,00:00.0
2013-02-28,France,Corporate,Actual,8010,37.99,00:00.0
2013-02-28,Germany,Corporate,Actual,6240,37.99,00:00.0
2013-07-31,France,Corporate,Actual,6230,37.99,00:00.0
2013-07-31,France,Corporate,Actual,6850,37.99,00:00.0
2013-08-29,France,Corporate,Actual,6300,37.99,00:00.0
2013-08-29,France,Corporate,Actual,6400,37.99,00:00.0
2013-09-29,France,Corporate,Actual,6230,37.99,00:00.0
2013-09-29,Germany,Corporate,Actual,6220,37.99,00:00.0
2010-12-29,Canadian Division,Corporate,Actual,6300,37.45,00:00.0
2010-12-29,Canadian Division,Corporate,Actual,6830,37.45,00:00.0
2011-05-01,Canadian Division,Corporate,Actual,6240,37.45,00:00.0
2011-05-31,Canadian Division,Corporate,Actual,6300,37.45,00:00.0
2011-10-29,Canadian Division,Corporate,Actual,6830,37.45,00:00.0
2011-11-29,Canadian Division,Corporate,Actual,6240,37.45,00:00.0
2012-03-30,Canadian Division,Corporate,Actual,6240,37.45,00:00.0
2012-03-30,Canadian Division,Corporate,Actual,6830,37.45,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6830,37,00:00.0
2011-03-01,Southeast Division,Corporate,Actual,6830,37,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,6830,37,00:00.0
2011-03-31,Southeast Division,Corporate,Actual,8500,37,00:00.0
2011-05-31,Northwest Division,Corporate,Actual,6240,37,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6240,37,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6860,37,00:00.0
2011-10-29,Southwest Division,Corporate,Actual,6240,37,00:00.0
2011-12-29,Southeast Division,Corporate,Actual,6700,37,00:00.0
2012-02-29,Southeast Division,Corporate,Actual,6210,37,00:00.0
2012-05-30,Northeast Division,Corporate,Actual,6860,37,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6850,37,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6240,37,00:00.0
2012-09-28,Northeast Division,Corporate,Actual,8500,37,00:00.0
2012-12-28,Southeast Division,Corporate,Actual,6230,37,00:00.0
2013-01-28,Southeast Division,Corporate,Actual,6860,37,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6240,37,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6300,37,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6830,37,00:00.0
2013-06-30,Southeast Division,Corporate,Actual,6830,37,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6240,37,00:00.0
2013-11-29,Southeast Division,Corporate,Actual,6240,37,00:00.0
2011-12-29,France,Corporate,Actual,6820,36.93,00:00.0
2011-12-29,Germany,Corporate,Actual,6210,36.93,00:00.0
2011-12-29,Germany,Corporate,Actual,6500,36.93,00:00.0
2011-12-29,Germany,Corporate,Actual,6810,36.93,00:00.0
2012-02-29,France,Corporate,Actual,6820,36.93,00:00.0
2012-02-29,France,Corporate,Actual,6840,36.93,00:00.0
2012-02-29,France,Corporate,Actual,6850,36.93,00:00.0
2012-03-30,Germany,Corporate,Actual,6610,36.93,00:00.0
2012-04-30,France,Corporate,Actual,6820,36.93,00:00.0
2012-05-30,Germany,Corporate,Actual,6200,36.93,00:00.0
2012-06-30,France,Corporate,Actual,4140,36.93,00:00.0
2012-08-28,France,Corporate,Actual,6860,36.93,00:00.0
2012-08-28,Germany,Corporate,Actual,6610,36.93,00:00.0
2012-09-28,France,Corporate,Actual,6210,36.93,00:00.0
2012-09-28,France,Corporate,Actual,6850,36.93,00:00.0
2012-09-28,France,Corporate,Actual,6860,36.93,00:00.0
2012-09-28,France,Corporate,Actual,8010,36.93,00:00.0
2012-10-28,Germany,Corporate,Actual,8030,36.93,00:00.0
2012-11-28,France,Corporate,Actual,6700,36.93,00:00.0
2012-12-28,France,Corporate,Actual,6620,36.93,00:00.0
2012-12-28,Germany,Corporate,Actual,6500,36.93,00:00.0
2013-01-28,France,Corporate,Actual,6830,36.93,00:00.0
2013-02-28,Germany,Corporate,Actual,6830,36.93,00:00.0
2013-03-30,France,Corporate,Actual,6850,36.93,00:00.0
2013-04-30,France,Corporate,Actual,6240,36.93,00:00.0
2013-04-30,France,Corporate,Actual,6240,36.93,00:00.0
2013-04-30,France,Corporate,Actual,6830,36.93,00:00.0
2013-04-30,France,Corporate,Actual,6850,36.93,00:00.0
2013-04-30,Germany,Corporate,Actual,6830,36.93,00:00.0
2013-04-30,Germany,Corporate,Actual,6850,36.93,00:00.0
2013-04-30,Germany,Corporate,Actual,8000,36.93,00:00.0
2013-05-30,France,Corporate,Actual,6840,36.93,00:00.0
2013-07-31,France,Corporate,Actual,8000,36.93,00:00.0
2013-10-29,Germany,Corporate,Actual,6700,36.93,00:00.0
2013-11-29,France,Corporate,Actual,6240,36.93,00:00.0
2013-11-29,France,Corporate,Actual,6830,36.93,00:00.0
2013-11-29,Germany,Corporate,Actual,6830,36.93,00:00.0
2013-02-28,Australia,Corporate,Actual,6830,36.34,00:00.0
2013-11-29,Australia,Corporate,Actual,6830,36.34,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6300,36,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6860,36,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,8500,36,00:00.0
2011-01-29,Northeast Division,Corporate,Actual,8500,36,00:00.0
2011-03-01,Northwest Division,Corporate,Actual,6300,36,00:00.0
2011-03-31,Northeast Division,Corporate,Actual,6850,36,00:00.0
2011-05-01,Northeast Division,Corporate,Actual,6850,36,00:00.0
2011-05-01,Northwest Division,Corporate,Actual,6240,36,00:00.0
2011-05-01,Southeast Division,Corporate,Actual,6240,36,00:00.0
2011-05-31,Northeast Division,Corporate,Actual,6850,36,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,6240,36,00:00.0
2011-08-01,Northeast Division,Corporate,Actual,6220,36,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6240,36,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,6300,36,00:00.0
2011-08-01,Southeast Division,Corporate,Actual,8500,36,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,6700,36,00:00.0
2011-08-29,Northeast Division,Corporate,Actual,6830,36,00:00.0
2011-08-29,Southeast Division,Corporate,Actual,6850,36,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6240,36,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6840,36,00:00.0
2011-10-29,Northeast Division,Corporate,Actual,6300,36,00:00.0
2011-10-29,Northeast Division,Corporate,Actual,8500,36,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6240,36,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6860,36,00:00.0
2011-11-29,Central Division,Corporate,Actual,6830,36,00:00.0
2011-11-29,Northeast Division,Corporate,Actual,6830,36,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6830,36,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6850,36,00:00.0
2011-12-29,Northeast Division,Corporate,Actual,6300,36,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,6230,36,00:00.0
2012-01-29,Southeast Division,Corporate,Actual,6840,36,00:00.0
2012-03-30,Northeast Division,Corporate,Actual,6300,36,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6700,36,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6860,36,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6240,36,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6830,36,00:00.0
2012-04-30,Southeast Division,Corporate,Actual,6840,36,00:00.0
2012-06-30,Northeast Division,Corporate,Actual,6240,36,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6300,36,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6840,36,00:00.0
2012-08-28,Central Division,Corporate,Actual,6830,36,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,6850,36,00:00.0
2012-08-28,Northeast Division,Corporate,Actual,8000,36,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,6850,36,00:00.0
2012-10-28,Northwest Division,Corporate,Actual,6240,36,00:00.0
2012-10-28,Southeast Division,Corporate,Actual,8000,36,00:00.0
2012-11-28,Northeast Division,Corporate,Actual,6850,36,00:00.0
2013-02-28,Southeast Division,Corporate,Actual,6230,36,00:00.0
2013-03-30,Southeast Division,Corporate,Actual,6240,36,00:00.0
2013-04-30,Northwest Division,Corporate,Actual,4140,36,00:00.0
2013-04-30,Southeast Division,Corporate,Actual,6830,36,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,4140,36,00:00.0
2013-05-30,Southeast Division,Corporate,Actual,6830,36,00:00.0
2013-07-31,Southeast Division,Corporate,Actual,6850,36,00:00.0
2013-08-29,Southeast Division,Corporate,Actual,6860,36,00:00.0
2013-09-29,Southeast Division,Corporate,Actual,6240,36,00:00.0
2013-09-29,Southeast Division,Corporate,Actual,6840,36,00:00.0
2011-08-29,Canadian Division,Corporate,Actual,6240,35.93,00:00.0
2011-12-29,France,Corporate,Actual,6840,35.87,00:00.0
2012-01-29,France,Corporate,Actual,6200,35.87,00:00.0
2012-01-29,France,Corporate,Actual,6820,35.87,00:00.0
2012-02-29,France,Corporate,Actual,8010,35.87,00:00.0
2012-02-29,France,Corporate,Actual,8030,35.87,00:00.0
2012-03-30,France,Corporate,Actual,6840,35.87,00:00.0
2012-03-30,France,Corporate,Actual,8010,35.87,00:00.0
2012-04-30,France,Corporate,Actual,6210,35.87,00:00.0
2012-04-30,France,Corporate,Actual,6300,35.87,00:00.0
2012-04-30,France,Corporate,Actual,8010,35.87,00:00.0
2012-04-30,France,Corporate,Actual,8030,35.87,00:00.0
2012-05-30,France,Corporate,Actual,6230,35.87,00:00.0
2012-05-30,Germany,Corporate,Actual,8000,35.87,00:00.0
2012-06-30,France,Corporate,Actual,6400,35.87,00:00.0
2012-06-30,France,Corporate,Actual,8000,35.87,00:00.0
2012-06-30,Germany,Corporate,Actual,8000,35.87,00:00.0
2012-08-28,France,Corporate,Actual,6840,35.87,00:00.0
2012-09-28,France,Corporate,Actual,6300,35.87,00:00.0
2012-09-28,Germany,Corporate,Actual,6500,35.87,00:00.0
2012-09-28,Germany,Corporate,Actual,6620,35.87,00:00.0
2012-10-28,France,Corporate,Actual,6840,35.87,00:00.0
2012-11-28,France,Corporate,Actual,6820,35.87,00:00.0
2012-12-28,Germany,Corporate,Actual,6210,35.87,00:00.0
2013-01-28,Germany,Corporate,Actual,8010,35.87,00:00.0
2013-03-30,Germany,Corporate,Actual,6240,35.87,00:00.0
2013-04-30,Germany,Corporate,Actual,6860,35.87,00:00.0
2013-05-30,Germany,Corporate,Actual,6830,35.87,00:00.0
2013-07-31,Germany,Corporate,Actual,6850,35.87,00:00.0
2013-07-31,Germany,Corporate,Actual,8000,35.87,00:00.0
2013-09-29,France,Corporate,Actual,6240,35.87,00:00.0
2013-10-29,France,Corporate,Actual,8030,35.87,00:00.0
2010-12-29,Northeast Division,Corporate,Actual,6830,35,00:00.0
2010-12-29,Southeast Division,Corporate,Actual,6300,35,00:00.0
2011-01-29,Southeast Division,Corporate,Actual,6860,35,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6300,35,00:00.0
2011-03-01,Northeast Division,Corporate,Actual,6840,35,00:00.0
2011-03-01,Southwest Division,Corporate,Actual,6300,35,00:00.0
2011-03-31,Northwest Division,Corporate,Actual,6300,35,00:00.0
2011-05-01,Northeast Division,Corporate,Actual,6240,35,00:00.0
2011-05-01,Southwest Division,Corporate,Actual,6240,35,00:00.0
2011-05-31,Southeast Division,Corporate,Actual,8500,35,00:00.0
2011-07-01,Northeast Division,Corporate,Actual,6220,35,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6300,35,00:00.0
2011-07-01,Southeast Division,Corporate,Actual,6300,35,00:00.0
2011-09-29,Northeast Division,Corporate,Actual,6830,35,00:00.0
2011-09-29,Northwest Division,Corporate,Actual,6240,35,00:00.0
2011-09-29,Southeast Division,Corporate,Actual,6300,35,00:00.0
2011-10-29,Northeast Division,Corporate,Actual,8000,35,00:00.0
2011-10-29,Southeast Division,Corporate,Actual,6830,35,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6300,35,00:00.0
2011-11-29,Southeast Division,Corporate,Actual,6300,35,00:00.0
2012-01-29,Central Division,Corporate,Actual,6830,35,00:00.0
2012-01-29,Northeast Division,Corporate,Actual,6860,35,00:00.0
2012-01-29,Northwest Division,Corporate,Actual,6240,35,00:00.0
2012-02-29,Northwest Division,Corporate,Actual,6240,35,00:00.0
2012-03-30,Northwest Division,Corporate,Actual,6830,35,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6230,35,00:00.0
2012-03-30,Southeast Division,Corporate,Actual,6240,35,00:00.0
2012-04-30,Northeast Division,Corporate,Actual,6850,35,00:00.0
2012-05-30,Southeast Division,Corporate,Actual,6220,35,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6230,35,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6300,35,00:00.0
2012-06-30,Southeast Division,Corporate,Actual,6860,35,00:00.0
2012-07-31,Northwest Division,Corporate,Actual,6240,35,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6220,35,00:00.0
2012-07-31,Southeast Division,Corporate,Actual,6300,35,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6230,35,00:00.0
2012-08-28,Southeast Division,Corporate,Actual,6830,35,00:00.0
2012-10-28,Northeast Division,Corporate,Actual,8000,35,00:00.0
